file,page_type
_00201_00324_000043_results.csv,0
_00201_00324_000008_results.csv,4
_00201_00324_000026_results.csv,0
_00101_00324_000042_results.csv,8
_00101_00324_000032_results.csv,13
_00201_00324_000014_results.csv,6
_00101_00740_000005_results.csv,3
_00201_00740_000023_results.csv,2
_00101_00740_000037_results.csv,3
_00201_00740_000011_results.csv,2
_00101_00740_000047_results.csv,3
_00101_00740_000019_results.csv,1
_00101_00740_000022_results.csv,1
_00201_00740_000004_results.csv,2
_00201_00740_000018_results.csv,2
_00201_00740_000046_results.csv,3
_00101_00740_000010_results.csv,1
_00201_00740_000036_results.csv,2
_00201_00740_000001_results.csv,4
_00101_00740_000027_results.csv,0
_00101_00740_000009_results.csv,1
_00201_00740_000033_results.csv,2
_00101_00740_000015_results.csv,1
_00201_00740_000043_results.csv,6
_00201_00740_000008_results.csv,2
_00201_00740_000026_results.csv,2
_00101_00740_000042_results.csv,1
_00201_00740_000014_results.csv,3
_00101_00740_000032_results.csv,8
_00101_00740_000041_results.csv,1
_00101_00740_000031_results.csv,11
_00201_00740_000017_results.csv,2
_00201_00740_000049_results.csv,3
_00201_00740_000039_results.csv,0
_00101_00740_000003_results.csv,3
_00201_00740_000025_results.csv,2
_00101_00740_000038_results.csv,1
_00101_00740_000048_results.csv,3
_00101_00740_000016_results.csv,1
_00201_00740_000030_results.csv,8
_00201_00740_000040_results.csv,0
_00101_00740_000024_results.csv,3
_00201_00740_000002_results.csv,2
_00201_00740_000045_results.csv,3
_00201_00740_000035_results.csv,2
_00101_00740_000013_results.csv,1
_00201_00740_000007_results.csv,2
_00101_00740_000021_results.csv,1
_00201_00740_000029_results.csv,2
_00201_00740_000012_results.csv,2
_00101_00740_000034_results.csv,1
_00101_00740_000044_results.csv,1
_00101_00740_000028_results.csv,3
_00201_00740_000050_results.csv,4
_00201_00740_000020_results.csv,2
_00101_00740_000006_results.csv,1
_00101_00740_000033_results.csv,1
_00201_00740_000015_results.csv,2
_00101_00740_000043_results.csv,1
_00201_00740_000009_results.csv,2
_00101_00740_000001_results.csv,1
_00201_00740_000027_results.csv,2
_00201_00740_000042_results.csv,4
_00101_00740_000014_results.csv,3
_00201_00740_000032_results.csv,1
_00101_00740_000026_results.csv,0
_00101_00740_000008_results.csv,1
_00201_00740_000019_results.csv,0
_00201_00740_000037_results.csv,3
_00101_00740_000011_results.csv,1
_00201_00740_000047_results.csv,1
_00201_00740_000005_results.csv,2
_00101_00740_000023_results.csv,1
_00101_00740_000046_results.csv,3
_00201_00740_000010_results.csv,7
_00101_00740_000036_results.csv,1
_00101_00740_000018_results.csv,1
_00201_00740_000022_results.csv,2
_00101_00740_000004_results.csv,3
_00101_00740_000029_results.csv,1
_00101_00740_000007_results.csv,1
_00201_00740_000021_results.csv,2
_00101_00740_000045_results.csv,3
_00101_00740_000035_results.csv,1
_00201_00740_000013_results.csv,8
_00101_00740_000050_results.csv,3
_00101_00740_000020_results.csv,3
_00201_00740_000006_results.csv,8
_00201_00740_000028_results.csv,0
_00101_00740_000012_results.csv,3
_00201_00740_000034_results.csv,1
_00201_00740_000044_results.csv,0
_00201_00740_000003_results.csv,2
_00101_00740_000025_results.csv,1
_00101_00740_000049_results.csv,3
_00101_00740_000039_results.csv,3
_00201_00740_000041_results.csv,2
_00201_00740_000031_results.csv,8
_00101_00740_000017_results.csv,1
_00201_00740_000024_results.csv,4
_00101_00740_000002_results.csv,1
_00201_00740_000016_results.csv,2
_00101_00740_000030_results.csv,2
_00101_00740_000040_results.csv,8
_00201_00740_000038_results.csv,2
_00201_00740_000048_results.csv,1
_00201_00572_000045_results.csv,7
_00201_00572_000035_results.csv,2
_00101_00572_000013_results.csv,0
_00201_00572_000007_results.csv,6
_00101_00572_000021_results.csv,0
_00201_00572_000029_results.csv,4
_00201_00572_000012_results.csv,6
_00101_00572_000034_results.csv,0
_00101_00572_000044_results.csv,0
_00101_00572_000028_results.csv,8
_00201_00572_000050_results.csv,2
_00201_00572_000020_results.csv,3
_00101_00572_000006_results.csv,0
_00101_00572_000041_results.csv,8
_00101_00572_000031_results.csv,2
_00201_00572_000017_results.csv,7
_00201_00572_000049_results.csv,6
_00201_00572_000039_results.csv,0
_00101_00572_000003_results.csv,3
_00201_00572_000025_results.csv,2
_00101_00572_000038_results.csv,5
_00101_00572_000048_results.csv,8
_00101_00572_000016_results.csv,0
_00201_00572_000030_results.csv,4
_00201_00572_000040_results.csv,0
_00101_00572_000024_results.csv,4
_00201_00572_000002_results.csv,6
_00201_00572_000001_results.csv,10
_00101_00572_000027_results.csv,4
_00101_00572_000009_results.csv,0
_00201_00572_000033_results.csv,0
_00101_00572_000015_results.csv,0
_00201_00572_000043_results.csv,2
_00201_00572_000008_results.csv,6
_00201_00572_000026_results.csv,4
_00101_00572_000042_results.csv,8
_00201_00572_000014_results.csv,6
_00101_00572_000032_results.csv,0
_00101_00572_000005_results.csv,0
_00201_00572_000023_results.csv,4
_00101_00572_000037_results.csv,0
_00201_00572_000011_results.csv,6
_00101_00572_000047_results.csv,8
_00101_00572_000019_results.csv,0
_00101_00572_000022_results.csv,0
_00201_00572_000004_results.csv,6
_00201_00572_000018_results.csv,8
_00201_00572_000046_results.csv,6
_00101_00572_000010_results.csv,3
_00201_00572_000036_results.csv,0
_00201_00572_000003_results.csv,6
_00101_00572_000025_results.csv,0
_00101_00572_000049_results.csv,0
_00101_00572_000039_results.csv,5
_00201_00572_000041_results.csv,6
_00201_00572_000031_results.csv,3
_00101_00572_000017_results.csv,0
_00201_00572_000024_results.csv,3
_00101_00572_000002_results.csv,0
_00201_00572_000016_results.csv,4
_00101_00572_000030_results.csv,4
_00101_00572_000040_results.csv,5
_00201_00572_000038_results.csv,6
_00201_00572_000048_results.csv,0
_00101_00572_000029_results.csv,4
_00101_00572_000007_results.csv,6
_00201_00572_000021_results.csv,7
_00101_00572_000045_results.csv,6
_00101_00572_000035_results.csv,2
_00201_00572_000013_results.csv,10
_00101_00572_000050_results.csv,4
_00101_00572_000020_results.csv,0
_00201_00572_000006_results.csv,6
_00201_00572_000028_results.csv,4
_00101_00572_000012_results.csv,3
_00201_00572_000034_results.csv,0
_00201_00572_000044_results.csv,0
_00201_00572_000019_results.csv,2
_00201_00572_000037_results.csv,7
_00101_00572_000011_results.csv,0
_00201_00572_000047_results.csv,2
_00201_00572_000005_results.csv,6
_00101_00572_000023_results.csv,8
_00101_00572_000046_results.csv,6
_00201_00572_000010_results.csv,7
_00101_00572_000036_results.csv,0
_00101_00572_000018_results.csv,0
_00201_00572_000022_results.csv,4
_00101_00572_000004_results.csv,0
_00101_00572_000033_results.csv,4
_00201_00572_000015_results.csv,7
_00101_00572_000043_results.csv,4
_00201_00572_000009_results.csv,6
_00101_00572_000001_results.csv,0
_00201_00572_000027_results.csv,4
_00201_00572_000042_results.csv,4
_00101_00572_000014_results.csv,0
_00201_00572_000032_results.csv,8
_00101_00572_000026_results.csv,2
_00101_00572_000008_results.csv,0
_00101_00586_000023_results.csv,6
_00201_00586_000005_results.csv,1
_00101_00586_000011_results.csv,16
_00201_00586_000037_results.csv,0
_00201_00586_000047_results.csv,3
_00201_00586_000019_results.csv,1
_00101_00586_000004_results.csv,0
_00201_00586_000022_results.csv,3
_00101_00586_000018_results.csv,6
_00101_00586_000046_results.csv,1
_00101_00586_000036_results.csv,2
_00201_00586_000010_results.csv,1
_00201_00586_000027_results.csv,3
_00101_00586_000001_results.csv,4
_00201_00586_000009_results.csv,3
_00201_00586_000015_results.csv,1
_00101_00586_000033_results.csv,1
_00101_00586_000043_results.csv,2
_00101_00586_000008_results.csv,6
_00101_00586_000026_results.csv,0
_00201_00586_000042_results.csv,1
_00201_00586_000032_results.csv,3
_00101_00586_000014_results.csv,2
_00201_00586_000041_results.csv,0
_00101_00586_000017_results.csv,2
_00201_00586_000031_results.csv,3
_00101_00586_000049_results.csv,0
_00101_00586_000039_results.csv,4
_00101_00586_000025_results.csv,2
_00201_00586_000003_results.csv,1
_00201_00586_000038_results.csv,3
_00201_00586_000048_results.csv,1
_00101_00586_000030_results.csv,8
_00201_00586_000016_results.csv,3
_00101_00586_000040_results.csv,2
_00101_00586_000002_results.csv,4
_00201_00586_000024_results.csv,1
_00101_00586_000045_results.csv,6
_00201_00586_000013_results.csv,1
_00101_00586_000035_results.csv,2
_00201_00586_000021_results.csv,3
_00101_00586_000007_results.csv,7
_00101_00586_000029_results.csv,1
_00201_00586_000034_results.csv,3
_00101_00586_000012_results.csv,5
_00201_00586_000044_results.csv,1
_00201_00586_000028_results.csv,1
_00101_00586_000050_results.csv,2
_00201_00586_000006_results.csv,3
_00101_00586_000020_results.csv,5
_00101_00586_000015_results.csv,3
_00201_00586_000033_results.csv,3
_00201_00586_000043_results.csv,1
_00101_00586_000009_results.csv,7
_00101_00586_000027_results.csv,10
_00201_00586_000001_results.csv,3
_00101_00586_000042_results.csv,2
_00101_00586_000032_results.csv,2
_00201_00586_000014_results.csv,1
_00201_00586_000026_results.csv,1
_00201_00586_000008_results.csv,1
_00101_00586_000019_results.csv,2
_00201_00586_000011_results.csv,1
_00101_00586_000037_results.csv,2
_00101_00586_000047_results.csv,2
_00201_00586_000023_results.csv,1
_00101_00586_000005_results.csv,0
_00201_00586_000046_results.csv,1
_00201_00586_000036_results.csv,1
_00101_00586_000010_results.csv,10
_00201_00586_000018_results.csv,1
_00201_00586_000004_results.csv,3
_00101_00586_000022_results.csv,2
_00201_00586_000029_results.csv,3
_00101_00586_000021_results.csv,2
_00201_00586_000007_results.csv,4
_00201_00586_000045_results.csv,1
_00101_00586_000013_results.csv,2
_00201_00586_000035_results.csv,1
_00201_00586_000050_results.csv,1
_00101_00586_000006_results.csv,2
_00201_00586_000020_results.csv,1
_00101_00586_000028_results.csv,2
_00101_00586_000034_results.csv,1
_00201_00586_000012_results.csv,3
_00101_00586_000044_results.csv,2
_00201_00586_000025_results.csv,3
_00101_00586_000003_results.csv,0
_00201_00586_000049_results.csv,3
_00201_00586_000039_results.csv,1
_00101_00586_000041_results.csv,0
_00201_00586_000017_results.csv,1
_00101_00586_000031_results.csv,2
_00201_00586_000002_results.csv,1
_00101_00586_000024_results.csv,6
_00201_00586_000030_results.csv,3
_00101_00586_000016_results.csv,2
_00201_00586_000040_results.csv,1
_00101_00586_000038_results.csv,2
_00101_00586_000048_results.csv,0
_00101_00915_000001_results.csv,1
_00101_00129_000021_results.csv,2
_00201_00129_000007_results.csv,0
_00101_00129_000013_results.csv,2
_00101_00129_000006_results.csv,2
_00201_00129_000020_results.csv,2
_00101_00129_000028_results.csv,4
_00101_00129_000034_results.csv,4
_00201_00129_000012_results.csv,10
_00101_00129_000044_results.csv,2
_00201_00129_000025_results.csv,7
_00101_00129_000003_results.csv,13
_00101_00129_000041_results.csv,2
_00201_00129_000017_results.csv,2
_00101_00129_000031_results.csv,10
_00201_00129_000002_results.csv,7
_00101_00129_000024_results.csv,2
_00101_00129_000016_results.csv,2
_00101_00129_000038_results.csv,2
_00101_00129_000048_results.csv,6
_00101_00129_000015_results.csv,2
_00101_00129_000009_results.csv,2
_00101_00129_000027_results.csv,2
_00201_00129_000001_results.csv,7
_00101_00129_000042_results.csv,3
_00101_00129_000032_results.csv,2
_00201_00129_000014_results.csv,0
_00201_00129_000008_results.csv,0
_00101_00129_000019_results.csv,2
_00201_00129_000011_results.csv,10
_00101_00129_000037_results.csv,2
_00101_00129_000047_results.csv,2
_00201_00129_000023_results.csv,1
_00101_00129_000005_results.csv,10
_00101_00129_000010_results.csv,2
_00201_00129_000018_results.csv,10
_00201_00129_000004_results.csv,2
_00101_00129_000022_results.csv,2
_00101_00129_000017_results.csv,2
_00101_00129_000049_results.csv,6
_00101_00129_000039_results.csv,4
_00101_00129_000025_results.csv,2
_00201_00129_000003_results.csv,0
_00101_00129_000030_results.csv,4
_00201_00129_000016_results.csv,0
_00101_00129_000040_results.csv,3
_00101_00129_000002_results.csv,9
_00201_00129_000024_results.csv,2
_00101_00129_000045_results.csv,2
_00201_00129_000013_results.csv,13
_00101_00129_000035_results.csv,0
_00201_00129_000021_results.csv,2
_00101_00129_000007_results.csv,2
_00101_00129_000029_results.csv,3
_00101_00129_000012_results.csv,2
_00101_00129_000050_results.csv,2
_00201_00129_000006_results.csv,0
_00101_00129_000020_results.csv,2
_00101_00129_000023_results.csv,2
_00201_00129_000005_results.csv,2
_00101_00129_000011_results.csv,2
_00201_00129_000019_results.csv,2
_00101_00129_000004_results.csv,4
_00201_00129_000022_results.csv,3
_00101_00129_000018_results.csv,7
_00101_00129_000046_results.csv,2
_00101_00129_000036_results.csv,0
_00201_00129_000010_results.csv,0
_00101_00129_000001_results.csv,7
_00201_00129_000009_results.csv,0
_00201_00129_000015_results.csv,0
_00101_00129_000033_results.csv,10
_00101_00129_000043_results.csv,2
_00101_00129_000008_results.csv,2
_00101_00129_000026_results.csv,0
_00101_00129_000014_results.csv,2
_00201_00519_000033_results.csv,2
_00101_00519_000015_results.csv,3
_00201_00519_000043_results.csv,2
_00101_00519_000009_results.csv,15
_00201_00519_000001_results.csv,2
_00101_00519_000027_results.csv,1
_00101_00519_000042_results.csv,2
_00201_00519_000014_results.csv,2
_00101_00519_000032_results.csv,3
_00201_00519_000026_results.csv,0
_00201_00519_000008_results.csv,2
_00101_00519_000019_results.csv,0
_00101_00519_000037_results.csv,1
_00201_00519_000011_results.csv,2
_00101_00519_000047_results.csv,0
_00101_00519_000005_results.csv,4
_00201_00519_000023_results.csv,2
_00201_00519_000046_results.csv,2
_00101_00519_000010_results.csv,0
_00201_00519_000036_results.csv,13
_00201_00519_000018_results.csv,2
_00101_00519_000022_results.csv,3
_00201_00519_000004_results.csv,2
_00201_00519_000029_results.csv,0
_00201_00519_000007_results.csv,2
_00101_00519_000021_results.csv,0
_00201_00519_000045_results.csv,2
_00201_00519_000035_results.csv,0
_00101_00519_000013_results.csv,2
_00201_00519_000050_results.csv,2
_00201_00519_000020_results.csv,2
_00101_00519_000006_results.csv,4
_00101_00519_000028_results.csv,1
_00201_00519_000012_results.csv,2
_00101_00519_000034_results.csv,1
_00101_00519_000044_results.csv,1
_00101_00519_000003_results.csv,3
_00201_00519_000025_results.csv,2
_00201_00519_000049_results.csv,0
_00201_00519_000039_results.csv,0
_00101_00519_000041_results.csv,1
_00101_00519_000031_results.csv,1
_00201_00519_000017_results.csv,2
_00101_00519_000024_results.csv,3
_00201_00519_000002_results.csv,2
_00101_00519_000016_results.csv,3
_00201_00519_000030_results.csv,8
_00201_00519_000040_results.csv,0
_00101_00519_000038_results.csv,3
_00101_00519_000048_results.csv,0
_00201_00519_000005_results.csv,2
_00101_00519_000023_results.csv,3
_00201_00519_000037_results.csv,2
_00101_00519_000011_results.csv,4
_00201_00519_000047_results.csv,2
_00201_00519_000019_results.csv,2
_00201_00519_000022_results.csv,0
_00101_00519_000004_results.csv,1
_00101_00519_000018_results.csv,7
_00101_00519_000046_results.csv,9
_00201_00519_000010_results.csv,2
_00101_00519_000036_results.csv,3
_00101_00519_000001_results.csv,2
_00201_00519_000027_results.csv,2
_00201_00519_000009_results.csv,1
_00101_00519_000033_results.csv,1
_00201_00519_000015_results.csv,2
_00101_00519_000043_results.csv,0
_00101_00519_000008_results.csv,4
_00101_00519_000026_results.csv,1
_00201_00519_000042_results.csv,2
_00101_00519_000014_results.csv,3
_00201_00519_000032_results.csv,2
_00201_00519_000041_results.csv,0
_00201_00519_000031_results.csv,2
_00101_00519_000017_results.csv,0
_00101_00519_000049_results.csv,0
_00101_00519_000039_results.csv,3
_00201_00519_000003_results.csv,2
_00101_00519_000025_results.csv,1
_00201_00519_000038_results.csv,2
_00201_00519_000048_results.csv,2
_00201_00519_000016_results.csv,5
_00101_00519_000030_results.csv,3
_00101_00519_000040_results.csv,1
_00201_00519_000024_results.csv,2
_00101_00519_000002_results.csv,1
_00101_00519_000045_results.csv,9
_00101_00519_000035_results.csv,1
_00201_00519_000013_results.csv,8
_00101_00519_000007_results.csv,4
_00201_00519_000021_results.csv,2
_00101_00519_000029_results.csv,3
_00101_00519_000012_results.csv,4
_00201_00519_000034_results.csv,2
_00201_00519_000044_results.csv,2
_00201_00519_000028_results.csv,2
_00101_00519_000050_results.csv,0
_00101_00519_000020_results.csv,4
_00201_00519_000006_results.csv,2
_00101_00941_000011_results.csv,1
_00101_00941_000023_results.csv,2
_00101_00941_000036_results.csv,0
_00101_00941_000046_results.csv,1
_00101_00941_000018_results.csv,2
_00101_00941_000004_results.csv,3
_00101_00941_000043_results.csv,1
_00101_00941_000033_results.csv,1
_00101_00941_000001_results.csv,10
_00101_00941_000014_results.csv,3
_00101_00941_000026_results.csv,1
_00101_00941_000008_results.csv,3
_00101_00941_000025_results.csv,6
_00101_00941_000039_results.csv,1
_00101_00941_000049_results.csv,1
_00101_00941_000017_results.csv,0
_00101_00941_000002_results.csv,6
_00101_00941_000040_results.csv,3
_00101_00941_000030_results.csv,3
_00101_00941_000029_results.csv,2
_00101_00941_000007_results.csv,1
_00101_00941_000035_results.csv,3
_00101_00941_000045_results.csv,1
_00101_00941_000020_results.csv,2
_00101_00941_000050_results.csv,3
_00101_00941_000012_results.csv,1
_00101_00941_000027_results.csv,3
_00101_00941_000009_results.csv,1
_00101_00941_000015_results.csv,2
_00101_00941_000032_results.csv,1
_00101_00941_000042_results.csv,0
_00101_00941_000005_results.csv,1
_00101_00941_000047_results.csv,1
_00101_00941_000037_results.csv,1
_00101_00941_000019_results.csv,2
_00101_00941_000022_results.csv,8
_00101_00941_000010_results.csv,3
_00101_00941_000013_results.csv,1
_00101_00941_000021_results.csv,2
_00101_00941_000044_results.csv,1
_00101_00941_000034_results.csv,3
_00101_00941_000028_results.csv,14
_00101_00941_000006_results.csv,1
_00101_00941_000031_results.csv,3
_00101_00941_000041_results.csv,1
_00101_00941_000003_results.csv,1
_00101_00941_000048_results.csv,1
_00101_00941_000038_results.csv,1
_00101_00941_000016_results.csv,4
_00101_00941_000024_results.csv,2
_00201_00189_000001_results.csv,1
_00101_00189_000027_results.csv,8
_00101_00189_000009_results.csv,2
_00201_00189_000033_results.csv,0
_00101_00189_000015_results.csv,2
_00201_00189_000043_results.csv,0
_00201_00189_000008_results.csv,1
_00201_00189_000026_results.csv,1
_00101_00189_000042_results.csv,2
_00201_00189_000014_results.csv,0
_00101_00189_000032_results.csv,2
_00101_00189_000005_results.csv,2
_00201_00189_000023_results.csv,1
_00101_00189_000037_results.csv,2
_00201_00189_000011_results.csv,4
_00101_00189_000047_results.csv,2
_00101_00189_000019_results.csv,10
_00101_00189_000022_results.csv,2
_00201_00189_000004_results.csv,3
_00201_00189_000018_results.csv,4
_00201_00189_000046_results.csv,4
_00101_00189_000010_results.csv,2
_00201_00189_000036_results.csv,3
_00201_00189_000045_results.csv,0
_00201_00189_000035_results.csv,3
_00101_00189_000013_results.csv,2
_00201_00189_000007_results.csv,3
_00101_00189_000021_results.csv,2
_00201_00189_000029_results.csv,3
_00201_00189_000012_results.csv,4
_00101_00189_000034_results.csv,2
_00101_00189_000044_results.csv,2
_00101_00189_000028_results.csv,8
_00201_00189_000050_results.csv,4
_00201_00189_000020_results.csv,0
_00101_00189_000006_results.csv,2
_00101_00189_000041_results.csv,8
_00101_00189_000031_results.csv,2
_00201_00189_000017_results.csv,0
_00201_00189_000049_results.csv,0
_00201_00189_000039_results.csv,3
_00101_00189_000003_results.csv,2
_00201_00189_000025_results.csv,0
_00101_00189_000038_results.csv,2
_00101_00189_000048_results.csv,2
_00101_00189_000016_results.csv,2
_00201_00189_000030_results.csv,0
_00201_00189_000040_results.csv,4
_00101_00189_000024_results.csv,8
_00201_00189_000002_results.csv,3
_00201_00189_000019_results.csv,3
_00201_00189_000037_results.csv,3
_00101_00189_000011_results.csv,2
_00201_00189_000047_results.csv,4
_00201_00189_000005_results.csv,1
_00101_00189_000023_results.csv,2
_00101_00189_000046_results.csv,2
_00201_00189_000010_results.csv,3
_00101_00189_000036_results.csv,2
_00101_00189_000018_results.csv,2
_00201_00189_000022_results.csv,3
_00101_00189_000004_results.csv,0
_00101_00189_000033_results.csv,2
_00201_00189_000015_results.csv,3
_00101_00189_000043_results.csv,2
_00201_00189_000009_results.csv,3
_00101_00189_000001_results.csv,2
_00201_00189_000027_results.csv,3
_00201_00189_000042_results.csv,1
_00101_00189_000014_results.csv,2
_00201_00189_000032_results.csv,4
_00101_00189_000026_results.csv,2
_00101_00189_000008_results.csv,2
_00201_00189_000003_results.csv,1
_00101_00189_000025_results.csv,2
_00101_00189_000049_results.csv,2
_00101_00189_000039_results.csv,2
_00201_00189_000041_results.csv,0
_00201_00189_000031_results.csv,1
_00101_00189_000017_results.csv,8
_00201_00189_000024_results.csv,1
_00101_00189_000002_results.csv,2
_00201_00189_000016_results.csv,1
_00101_00189_000030_results.csv,8
_00101_00189_000040_results.csv,2
_00201_00189_000038_results.csv,1
_00201_00189_000048_results.csv,0
_00101_00189_000029_results.csv,2
_00101_00189_000007_results.csv,2
_00201_00189_000021_results.csv,3
_00101_00189_000045_results.csv,2
_00101_00189_000035_results.csv,2
_00201_00189_000013_results.csv,3
_00101_00189_000050_results.csv,2
_00101_00189_000020_results.csv,2
_00201_00189_000006_results.csv,3
_00201_00189_000028_results.csv,3
_00101_00189_000012_results.csv,2
_00201_00189_000034_results.csv,3
_00201_00189_000044_results.csv,2
_00101_00370_000041_results.csv,8
_00201_00370_000017_results.csv,10
_00101_00370_000031_results.csv,2
_00201_00370_000049_results.csv,1
_00201_00370_000039_results.csv,6
_00201_00370_000025_results.csv,6
_00101_00370_000003_results.csv,1
_00101_00370_000038_results.csv,2
_00101_00370_000048_results.csv,7
_00201_00370_000030_results.csv,6
_00101_00370_000016_results.csv,2
_00201_00370_000040_results.csv,6
_00201_00370_000002_results.csv,0
_00101_00370_000024_results.csv,0
_00201_00370_000045_results.csv,6
_00101_00370_000013_results.csv,9
_00201_00370_000035_results.csv,6
_00101_00370_000021_results.csv,4
_00201_00370_000007_results.csv,0
_00201_00370_000029_results.csv,6
_00101_00370_000034_results.csv,7
_00201_00370_000012_results.csv,6
_00101_00370_000044_results.csv,0
_00101_00370_000028_results.csv,2
_00201_00370_000050_results.csv,3
_00101_00370_000006_results.csv,3
_00201_00370_000020_results.csv,6
_00201_00370_000023_results.csv,6
_00101_00370_000005_results.csv,1
_00201_00370_000011_results.csv,7
_00101_00370_000037_results.csv,2
_00101_00370_000047_results.csv,2
_00101_00370_000019_results.csv,0
_00201_00370_000004_results.csv,11
_00101_00370_000022_results.csv,0
_00201_00370_000018_results.csv,6
_00201_00370_000046_results.csv,7
_00201_00370_000036_results.csv,7
_00101_00370_000010_results.csv,4
_00101_00370_000027_results.csv,0
_00201_00370_000001_results.csv,0
_00101_00370_000009_results.csv,4
_00101_00370_000015_results.csv,4
_00201_00370_000033_results.csv,6
_00201_00370_000043_results.csv,10
_00201_00370_000008_results.csv,9
_00201_00370_000026_results.csv,6
_00101_00370_000042_results.csv,2
_00101_00370_000032_results.csv,13
_00201_00370_000014_results.csv,10
_00101_00370_000029_results.csv,0
_00201_00370_000021_results.csv,6
_00101_00370_000007_results.csv,3
_00101_00370_000045_results.csv,2
_00201_00370_000013_results.csv,6
_00101_00370_000035_results.csv,4
_00101_00370_000050_results.csv,2
_00201_00370_000006_results.csv,0
_00101_00370_000020_results.csv,2
_00201_00370_000028_results.csv,6
_00201_00370_000034_results.csv,10
_00101_00370_000012_results.csv,4
_00201_00370_000044_results.csv,6
_00101_00370_000025_results.csv,0
_00201_00370_000003_results.csv,10
_00101_00370_000049_results.csv,2
_00101_00370_000039_results.csv,2
_00201_00370_000041_results.csv,6
_00101_00370_000017_results.csv,2
_00201_00370_000031_results.csv,6
_00101_00370_000002_results.csv,7
_00201_00370_000024_results.csv,6
_00101_00370_000030_results.csv,0
_00201_00370_000016_results.csv,9
_00101_00370_000040_results.csv,2
_00201_00370_000038_results.csv,6
_00201_00370_000048_results.csv,6
_00201_00370_000015_results.csv,6
_00101_00370_000033_results.csv,4
_00101_00370_000043_results.csv,2
_00201_00370_000009_results.csv,6
_00201_00370_000027_results.csv,6
_00101_00370_000001_results.csv,0
_00201_00370_000042_results.csv,10
_00201_00370_000032_results.csv,6
_00101_00370_000014_results.csv,9
_00101_00370_000026_results.csv,2
_00101_00370_000008_results.csv,1
_00201_00370_000019_results.csv,6
_00101_00370_000011_results.csv,4
_00201_00370_000037_results.csv,6
_00201_00370_000047_results.csv,6
_00101_00370_000023_results.csv,4
_00201_00370_000005_results.csv,2
_00101_00370_000046_results.csv,2
_00101_00370_000036_results.csv,0
_00201_00370_000010_results.csv,6
_00101_00370_000018_results.csv,2
_00101_00370_000004_results.csv,1
_00201_00370_000022_results.csv,6
_00101_00142_000027_results.csv,0
_00201_00142_000001_results.csv,0
_00101_00142_000009_results.csv,4
_00101_00142_000015_results.csv,2
_00201_00142_000033_results.csv,4
_00201_00142_000043_results.csv,0
_00201_00142_000008_results.csv,2
_00201_00142_000026_results.csv,6
_00101_00142_000042_results.csv,7
_00101_00142_000032_results.csv,0
_00201_00142_000014_results.csv,0
_00201_00142_000023_results.csv,13
_00101_00142_000005_results.csv,0
_00201_00142_000011_results.csv,2
_00101_00142_000037_results.csv,0
_00101_00142_000047_results.csv,0
_00101_00142_000019_results.csv,0
_00201_00142_000004_results.csv,2
_00101_00142_000022_results.csv,0
_00201_00142_000018_results.csv,4
_00201_00142_000046_results.csv,0
_00201_00142_000036_results.csv,4
_00101_00142_000010_results.csv,2
_00201_00142_000045_results.csv,4
_00101_00142_000013_results.csv,6
_00201_00142_000035_results.csv,6
_00101_00142_000021_results.csv,0
_00201_00142_000007_results.csv,3
_00201_00142_000029_results.csv,0
_00101_00142_000034_results.csv,4
_00201_00142_000012_results.csv,2
_00101_00142_000044_results.csv,0
_00101_00142_000028_results.csv,0
_00201_00142_000050_results.csv,4
_00101_00142_000006_results.csv,2
_00201_00142_000020_results.csv,0
_00101_00142_000041_results.csv,1
_00201_00142_000017_results.csv,7
_00101_00142_000031_results.csv,2
_00201_00142_000049_results.csv,4
_00201_00142_000039_results.csv,0
_00201_00142_000025_results.csv,2
_00101_00142_000003_results.csv,0
_00101_00142_000038_results.csv,0
_00101_00142_000048_results.csv,2
_00201_00142_000030_results.csv,2
_00101_00142_000016_results.csv,0
_00201_00142_000040_results.csv,0
_00201_00142_000002_results.csv,2
_00101_00142_000024_results.csv,0
_00201_00142_000019_results.csv,0
_00101_00142_000011_results.csv,2
_00201_00142_000037_results.csv,2
_00201_00142_000047_results.csv,8
_00101_00142_000023_results.csv,4
_00201_00142_000005_results.csv,10
_00101_00142_000046_results.csv,0
_00101_00142_000036_results.csv,4
_00201_00142_000010_results.csv,10
_00101_00142_000018_results.csv,0
_00101_00142_000004_results.csv,8
_00201_00142_000022_results.csv,4
_00201_00142_000015_results.csv,2
_00101_00142_000033_results.csv,2
_00101_00142_000043_results.csv,4
_00201_00142_000009_results.csv,0
_00201_00142_000027_results.csv,4
_00101_00142_000001_results.csv,3
_00201_00142_000042_results.csv,0
_00201_00142_000032_results.csv,0
_00101_00142_000014_results.csv,4
_00101_00142_000026_results.csv,0
_00101_00142_000008_results.csv,4
_00101_00142_000025_results.csv,0
_00201_00142_000003_results.csv,8
_00101_00142_000049_results.csv,6
_00101_00142_000039_results.csv,0
_00201_00142_000041_results.csv,0
_00101_00142_000017_results.csv,0
_00201_00142_000031_results.csv,7
_00101_00142_000002_results.csv,4
_00201_00142_000024_results.csv,0
_00101_00142_000030_results.csv,0
_00201_00142_000016_results.csv,0
_00101_00142_000040_results.csv,0
_00201_00142_000038_results.csv,3
_00201_00142_000048_results.csv,0
_00101_00142_000029_results.csv,4
_00201_00142_000021_results.csv,0
_00101_00142_000007_results.csv,0
_00101_00142_000045_results.csv,2
