JPGNumber,Race 0 Bubble 0,Race 0 Bubble 1,Race 0 Bubble 2,Race 0 Bubble 3,Race 0 Bubble 4,Race 0 Bubble 5,Race 0 Bubble 6
28363,0,0,0,0,0,0,0
28365,0,0,0,0,0,0,0
28367,0,0,0,0,0,0,0
28369,0,0,1,0,0,0,0
28371,0,1,1,1,0,0,0
28373,0,0,0,0,0,0,0
28375,1,0,1,1,0,0,0
28377,1,1,0,1,0,0,0
28379,2,2,0,2,0,0,0
28381,1,0,1,1,0,0,0
28383,0,0,0,1,0,0,0
28385,1,1,0,1,0,0,0
28387,1,0,1,0,0,0,0
28389,1,1,1,0,0,0,0
28391,1,1,0,1,0,0,0
28393,0,1,1,1,0,0,0
28395,1,1,1,0,0,0,0
28397,1,1,1,0,0,0,0
28399,0,1,1,1,0,0,0
28401,1,1,1,0,0,0,0
28403,0,0,1,0,0,0,0
28405,1,1,1,0,0,0,0
28407,0,1,0,1,0,0,0
28409,0,0,0,0,0,0,0
28411,1,0,0,0,0,0,0
28413,1,0,0,0,0,0,0
28415,1,1,1,0,0,0,0
28417,1,1,0,1,0,0,0
28419,0,0,0,0,0,0,0
28421,0,0,0,0,0,0,0
28423,0,0,0,0,0,0,0
28425,0,0,0,0,0,0,0
28427,1,1,1,0,0,0,0
28429,1,1,1,0,0,0,0
28431,0,0,0,0,0,0,0
28433,0,0,0,0,0,0,0
28435,1,1,0,1,0,0,0
28437,1,1,0,0,0,0,0
28439,1,0,1,1,0,0,0
28441,0,0,0,0,0,0,0
28443,1,1,1,0,0,0,0
28445,0,0,1,0,0,0,0
28447,1,0,1,1,0,0,0
28449,0,0,1,1,0,1,0
28451,0,0,0,0,0,0,0
28453,0,0,1,0,0,0,0
28455,0,0,0,0,0,0,0
28457,0,0,0,0,0,0,0
28459,0,0,0,0,0,0,0
28461,1,1,0,1,0,0,0
28463,1,1,1,0,0,0,0
28465,1,1,1,0,0,0,0
28467,1,1,1,0,0,0,0
28469,0,0,1,0,0,0,0
28471,0,0,1,0,0,0,0
28473,1,1,1,0,0,0,0
28475,1,0,1,1,0,0,0
28477,0,0,0,0,0,0,0
28479,1,1,1,0,0,0,0
28481,1,1,0,1,0,0,0
28483,1,0,1,1,0,0,0
28485,0,1,1,0,1,0,0
28487,1,1,0,1,0,0,0
28489,1,1,1,0,0,0,0
28491,1,1,1,0,0,0,0
28493,0,0,0,0,0,0,0
28495,0,0,0,0,0,0,0
28497,4,4,0,4,0,0,0
28499,1,1,1,0,0,0,0
28501,0,0,0,0,0,0,0
28503,1,1,1,0,0,0,0
28505,0,0,0,0,0,0,0
28507,1,1,1,0,0,0,0
28509,0,0,1,0,0,0,0
28511,0,0,0,0,0,0,0
28513,1,1,0,1,0,0,0
28515,1,1,1,0,0,0,0
28517,0,0,0,0,0,0,0
28519,1,0,1,1,0,0,0
28521,0,0,0,0,0,0,0
28523,1,1,0,6,0,0,0
28525,1,0,0,0,0,0,0
28527,0,1,1,0,0,0,0
28529,0,1,1,0,0,0,0
28531,1,0,1,0,1,0,0
28533,1,1,0,0,0,0,0
28535,1,1,1,0,0,0,0
28537,1,1,0,1,0,0,0
28539,0,0,1,1,0,0,0
28541,1,1,1,0,0,0,0
28543,1,1,1,0,0,0,0
28545,0,0,0,0,0,0,0
28547,1,0,0,0,0,0,0
28549,0,0,1,0,0,0,0
28551,0,0,0,0,0,0,0
28553,1,1,0,1,0,0,0
28555,1,0,0,0,0,0,0
28557,0,0,1,0,0,0,0
28559,0,0,0,0,0,0,0
28561,0,0,1,0,0,0,0
28563,0,0,0,0,0,0,0
28565,1,1,0,1,0,0,0
28567,0,0,0,0,0,0,0
28569,0,0,1,0,0,0,0
28571,1,0,0,0,0,0,0
28573,1,1,0,0,0,0,0
28575,0,0,0,0,0,0,0
28577,0,0,1,0,0,0,0
28579,1,1,0,1,0,0,0
28581,0,0,0,0,0,0,0
28583,0,0,0,0,0,0,0
28585,0,1,0,0,0,0,0
28587,0,1,1,1,0,0,0
28589,0,1,1,0,0,0,0
28591,1,1,1,0,0,0,0
28593,0,1,1,1,0,0,0
28595,1,0,1,0,0,0,0
28597,0,1,1,0,0,0,0
28599,1,0,0,0,0,0,0
28601,1,1,0,1,0,0,0
28603,1,1,1,0,0,0,0
28605,1,1,0,1,0,0,0
28607,0,1,1,0,0,0,0
28609,1,0,1,0,0,0,0
28611,1,1,1,0,0,0,0
28613,0,0,0,0,0,0,0
28615,1,0,1,1,0,0,0
28617,0,0,1,0,0,0,0
28725,1,0,1,0,0,0,0
28727,0,0,0,0,0,0,0
28729,1,1,1,0,0,0,0
28731,1,1,0,1,0,0,0
28733,1,1,0,1,0,0,0
28735,1,0,1,0,0,0,0
28737,1,1,0,1,0,0,0
28739,1,1,0,1,0,0,0
28741,1,1,1,0,0,0,0
28743,1,0,1,1,0,0,0
28745,1,1,0,0,0,0,0
28747,0,0,0,0,0,0,0
28749,1,1,1,0,0,0,0
28751,0,0,0,0,0,0,0
28753,0,0,1,0,0,0,0
28755,1,1,0,0,0,0,0
28757,0,0,0,0,0,0,0
28759,1,1,1,0,0,0,0
28761,1,1,1,0,0,0,0
28763,0,0,0,0,0,0,0
28765,1,1,0,0,0,0,0
28767,0,0,1,0,0,0,0
28769,0,1,1,0,0,0,0
28771,0,0,1,0,0,0,0
28773,0,0,1,0,0,0,0
28775,0,1,0,0,0,0,0
28777,1,1,1,0,0,0,0
28779,0,0,1,0,0,0,0
28781,0,0,0,0,0,0,0
28783,0,0,0,0,0,0,0
28785,1,1,1,0,0,0,0
28787,0,1,1,0,0,0,0
28789,4,0,4,4,0,0,0
28791,1,1,1,0,0,0,0
28793,0,0,0,0,0,0,0
28795,0,0,1,0,0,0,0
28797,0,1,1,1,0,0,0
28799,0,0,0,0,0,0,0
28801,1,1,0,0,0,0,0
28803,0,0,0,0,0,0,0
28805,0,0,0,0,0,0,0
28807,0,0,0,0,0,0,0
28809,1,1,1,0,0,0,0
28811,1,1,1,0,0,0,0
28813,1,1,1,0,0,0,0
28815,1,0,0,0,0,0,0
28817,1,1,0,0,0,0,0
28819,1,1,1,0,0,0,0
28821,1,0,0,0,0,0,0
28823,1,1,1,0,0,0,0
28825,1,1,0,1,0,0,0
28827,1,0,1,0,0,0,0
28829,0,0,1,0,0,0,0
28831,1,0,1,1,0,0,0
28833,0,0,0,0,0,0,0
28835,1,1,1,0,0,0,0
28837,0,0,0,0,0,0,0
28839,0,0,0,0,0,0,0
28841,1,0,1,0,0,0,0
28843,1,1,1,0,0,0,0
28845,0,0,0,0,0,0,0
28847,1,1,0,1,0,0,0
28849,1,1,0,1,0,0,0
28851,0,0,0,0,0,0,0
28853,0,0,0,1,0,0,0
28855,0,0,0,0,0,0,0
28857,0,0,1,0,0,0,0
28859,0,1,1,1,0,0,0
28861,1,0,1,0,0,0,0
28863,0,1,1,1,0,0,0
28865,0,0,0,0,0,0,0
28867,0,1,1,1,0,0,0
28869,0,0,8,0,0,0,0
28871,1,0,0,0,0,0,0
28873,2,2,2,0,0,0,0
28875,0,0,0,0,0,0,0
28877,1,1,0,1,0,0,0
28879,0,0,0,0,0,0,0
28881,0,0,0,0,0,0,0
28883,0,0,0,0,0,0,0
28885,1,1,1,0,0,0,0
28887,1,1,1,0,0,0,0
28889,0,0,0,1,0,0,0
28891,1,0,0,1,0,0,0
28893,0,1,1,1,0,0,0
28895,0,1,1,1,0,0,0
28897,1,0,1,1,0,0,0
28899,0,1,1,1,0,0,0
28901,0,0,0,0,0,0,0
28903,0,0,0,8,0,0,0
28905,1,1,0,1,0,0,0
28907,1,0,0,0,0,0,0
28909,0,0,0,0,0,0,0
28911,1,1,0,1,0,0,0
28913,1,1,0,1,0,0,0
28915,0,0,0,0,0,0,0
28917,1,1,0,1,0,0,0
28919,1,1,1,0,0,0,0
28921,7,7,7,7,7,7,7
28923,7,7,7,7,7,7,7
28925,7,7,7,7,7,7,7
28927,7,7,7,7,7,7,7
33853,0,0,0,0,0,0,0
33855,1,1,1,0,0,0,0
33857,1,1,1,0,0,0,0
33859,1,1,1,0,0,0,0
33861,1,1,1,0,0,0,0
33863,0,0,0,0,1,0,0
33865,0,0,1,0,0,0,0
33867,1,1,0,1,0,0,0
33869,1,1,0,1,0,0,0
33871,0,0,1,0,0,0,0
33873,0,0,0,0,0,0,0
33875,0,0,0,0,0,0,0
33877,1,1,1,0,0,0,0
33879,0,0,1,0,0,0,0
33881,0,0,0,0,0,0,0
33883,1,0,1,1,0,0,0
33885,0,0,0,0,0,0,0
33887,0,0,1,0,0,0,0
33889,1,1,1,0,0,0,0
33891,0,0,1,0,0,0,0
33893,1,1,1,0,0,0,0
33895,1,1,0,1,0,0,0
33897,0,1,1,1,0,0,0
33899,1,0,0,0,0,0,0
33901,1,1,1,0,0,0,0
33977,1,0,1,1,0,0,0
34715,0,1,1,1,0,0,0
34717,1,0,1,1,0,0,0
34719,1,0,1,0,0,0,0
34721,1,1,1,0,0,0,0
34723,1,1,0,1,0,0,0
34725,6,1,1,1,0,0,0
34727,0,0,1,0,0,0,0
34729,0,1,1,1,0,0,0
34731,1,1,1,0,0,0,0
34733,1,1,0,1,0,0,0
34735,0,0,0,0,0,0,0
34737,0,0,0,0,0,0,0
34739,0,0,0,0,0,0,0
35171,0,1,1,1,0,0,0
35173,0,1,1,0,0,0,0
35175,0,0,1,0,0,0,0
35177,0,0,0,0,0,0,0
35179,1,1,1,0,0,0,0
35181,0,0,0,0,0,0,0
35183,0,0,0,0,0,0,0
35185,0,1,1,1,0,0,0
35187,0,0,1,0,0,0,0
35189,1,1,1,0,0,0,0
35191,0,1,1,1,0,0,0
35193,0,1,1,1,0,0,0
35195,0,0,0,0,0,0,0
35197,1,1,1,0,0,0,0
35199,0,4,0,4,0,0,0
35201,0,0,0,0,0,0,0
35203,1,0,1,0,0,0,0
35205,0,0,0,0,0,0,0
35207,0,0,1,0,0,0,0
35209,1,0,0,0,0,0,0
35211,1,1,0,1,0,0,0
35213,0,0,1,0,0,0,0
35215,1,1,1,0,0,0,0
35217,1,1,1,0,0,0,0
35219,1,0,1,0,0,0,0
35221,8,8,8,0,0,0,0
35223,1,1,0,1,0,0,0
35225,1,1,1,0,0,0,0
35227,0,0,0,0,0,0,0
35229,1,1,1,0,0,0,0
35231,1,1,1,0,0,0,0
35233,1,0,1,0,0,0,0
35235,1,1,0,1,0,0,0
35237,0,1,0,0,0,0,0
35239,0,0,0,0,0,0,0
35241,0,0,1,0,0,0,0
35273,1,1,1,0,0,0,0
35275,0,0,0,0,0,0,0
35277,0,0,1,0,0,0,0
35279,1,1,1,0,0,0,0
35281,0,0,0,0,0,0,0
35283,0,0,0,0,0,0,0
35285,0,1,0,0,0,0,0
35287,1,1,1,0,0,0,0
35289,0,1,0,0,0,0,0
35291,1,0,1,1,0,0,0
35293,0,0,0,0,0,0,0
35295,1,0,1,1,0,0,0
35297,0,0,0,0,0,0,0
35299,0,0,0,0,0,0,0
35301,0,0,1,0,0,0,0
35303,0,0,0,0,0,0,0
35305,0,1,1,1,0,0,0
35307,1,1,1,0,0,0,0
35309,1,1,1,0,0,0,0
35311,0,0,0,0,0,0,0
35313,0,0,0,0,0,0,0
35315,1,1,1,0,0,0,0
35317,1,0,1,1,0,0,0
35319,1,1,1,0,0,0,0
35321,0,0,0,0,0,0,0
35323,1,0,0,0,0,0,0
35325,0,0,0,0,0,0,0
35327,0,1,0,0,0,0,0
35329,0,0,0,0,0,0,0
35331,0,0,0,0,0,0,0
35333,0,0,4,0,0,0,0
35335,1,1,0,1,0,0,0
35337,1,0,0,0,0,0,0
35339,1,1,1,0,0,0,0
35341,0,0,0,0,0,0,0
35343,0,0,0,1,0,0,0
35345,1,1,1,0,0,0,0
35347,1,0,1,1,0,0,0
35349,0,1,1,1,0,0,0
35351,0,0,0,0,0,0,0
35353,1,0,0,0,0,0,0
35355,0,0,0,0,0,0,0
35357,0,0,0,0,0,0,0
35359,0,0,0,0,0,0,0
35361,0,0,0,0,0,0,0
35363,0,0,0,0,0,0,0
35365,0,4,4,4,0,0,0
35367,0,0,0,0,0,0,0
35369,1,1,1,0,0,0,0
35371,0,0,1,0,0,0,0
35373,1,0,0,0,0,0,0
35375,1,1,0,1,0,0,0
35377,1,1,1,0,0,0,0
35379,1,1,1,0,0,0,0
35381,0,4,0,4,0,0,0
35383,4,4,4,0,0,0,0
35385,1,1,0,1,0,0,0
35387,0,0,0,0,0,0,0
35389,1,1,0,1,0,0,0
35391,1,1,0,1,0,0,0
35393,0,0,1,0,0,0,0
35395,1,1,0,1,0,0,0
35397,0,0,1,0,0,0,0
35399,1,1,1,0,0,0,0
35521,1,0,1,0,0,0,0
35523,1,1,1,0,0,0,0
35525,1,1,0,1,0,0,0
35527,0,0,0,0,0,0,0
35529,0,0,0,0,0,0,0
35531,0,0,0,0,0,0,0
35533,1,0,0,0,0,0,0
35535,0,0,0,0,0,0,0
35537,0,0,0,1,0,0,0
35539,1,0,0,0,0,0,0
35541,1,0,0,0,0,0,0
35543,1,0,0,0,0,0,0
35545,1,1,0,1,0,0,0
35547,0,0,0,0,0,0,0
35549,0,0,0,0,0,0,0
35551,1,1,0,1,0,0,0
35553,0,0,0,0,0,0,0
35555,1,1,1,0,0,0,0
35557,1,1,1,0,0,0,0
35559,0,1,1,0,0,0,0
35561,0,1,1,1,0,0,0
35563,0,0,0,1,0,0,0
35565,0,0,0,0,0,0,0
35567,1,1,0,1,0,0,0
35569,1,1,0,1,0,0,0
35571,1,0,0,0,0,0,0
35573,0,0,0,0,0,0,0
35575,0,1,1,1,0,0,0
35577,0,0,0,0,0,0,0
35579,1,1,1,0,0,0,0
35581,0,1,1,1,0,0,0
35583,1,1,1,0,0,0,0
35585,0,0,0,0,0,0,0
35587,1,1,1,0,0,0,0
35589,1,1,0,1,0,0,0
35591,0,0,0,0,0,0,0
35593,1,1,0,1,0,0,0
35595,1,1,1,0,0,0,0
35597,0,0,1,0,0,0,0
35599,1,1,1,0,0,0,0
35601,1,1,1,0,0,0,0
35603,1,1,0,1,0,0,0
35605,0,3,0,0,0,0,0
35607,0,3,0,0,0,0,0
35609,0,1,0,0,0,0,0
35611,1,1,1,0,0,0,0
35613,0,0,0,0,0,0,0
35615,1,0,0,0,0,0,0
35617,0,0,0,0,0,0,0
35619,1,1,1,0,0,0,0
35621,1,1,1,0,0,0,0
35623,1,1,1,0,0,0,0
35625,1,1,1,0,0,0,0
35627,0,0,0,0,0,0,0
35629,0,0,0,0,0,0,0
35631,0,0,0,0,0,0,0
35633,1,1,1,0,0,0,0
35635,1,1,1,0,0,0,0
35637,0,0,0,0,0,0,0
35639,0,0,0,0,0,0,0
