JPGNumber,Race 0 Bubble 0,Race 0 Bubble 1,Race 0 Bubble 2
34204,-1,-1,-1
34206,-1,-1,-1
34208,-1,-1,-1
34210,-1,-1,-1
34212,-1,-1,-1
34214,-1,-1,-1
34216,-1,-1,-1
34218,-1,-1,-1
34220,-1,-1,-1
34222,-1,-1,-1
34224,-1,-1,-1
34226,-1,-1,-1
34228,-1,-1,-1
34230,-1,-1,-1
34232,-1,-1,-1
34234,-1,-1,-1
34236,-1,-1,-1
34238,-1,-1,-1
34240,-1,-1,-1
34242,-1,-1,-1
34244,-1,-1,-1
34246,-1,-1,-1
34248,-1,-1,-1
34250,-1,-1,-1
35244,-1,-1,-1
35246,-1,-1,-1
35248,-1,-1,-1
35250,-1,-1,-1
35252,-1,-1,-1
35254,-1,-1,-1
35256,-1,-1,-1
35258,-1,-1,-1
35260,-1,-1,-1
35262,-1,-1,-1
35264,-1,-1,-1
35266,-1,-1,-1
35268,-1,-1,-1
35270,-1,-1,-1
35272,-1,-1,-1
35402,-1,-1,-1
35404,-1,-1,-1
35406,-1,-1,-1
35408,-1,-1,-1
35410,-1,-1,-1
35412,-1,-1,-1
35414,-1,-1,-1
35416,-1,-1,-1
35418,-1,-1,-1
35420,-1,-1,-1
35422,-1,-1,-1
35424,-1,-1,-1
35426,-1,-1,-1
35428,-1,-1,-1
35430,-1,-1,-1
35432,-1,-1,-1
35434,-1,-1,-1
35436,-1,-1,-1
35438,-1,-1,-1
35440,-1,-1,-1
35442,-1,-1,-1
35444,-1,-1,-1
35446,-1,-1,-1
35448,-1,-1,-1
35450,-1,-1,-1
35452,-1,-1,-1
35454,-1,-1,-1
35456,-1,-1,-1
35458,-1,-1,-1
35460,-1,-1,-1
35462,-1,-1,-1
35464,-1,-1,-1
35466,-1,-1,-1
35468,-1,-1,-1
35470,-1,-1,-1
35472,-1,-1,-1
35474,-1,-1,-1
35476,-1,-1,-1
35478,-1,-1,-1
35480,-1,-1,-1
35482,-1,-1,-1
35484,-1,-1,-1
35486,-1,-1,-1
35488,-1,-1,-1
35490,-1,-1,-1
35492,-1,-1,-1
35494,-1,-1,-1
35496,-1,-1,-1
35498,-1,-1,-1
35500,-1,-1,-1
35502,-1,-1,-1
35504,-1,-1,-1
35506,-1,-1,-1
35508,-1,-1,-1
35510,-1,-1,-1
35512,-1,-1,-1
35514,-1,-1,-1
35516,-1,-1,-1
35518,-1,-1,-1
35520,-1,-1,-1
