JPGNumber,Race 0 Bubble 0,Race 0 Bubble 1,Race 0 Bubble 2,Race 0 Bubble 3,Race 0 Bubble 4,Race 0 Bubble 5,Race 0 Bubble 6
27335,1,0,0,1,0,0,0
27337,1,1,1,0,0,0,0
27339,1,1,0,1,0,0,0
27341,1,1,0,1,0,0,0
27343,1,1,0,1,0,0,0
27345,0,0,0,1,0,0,0
27347,0,0,0,5,0,0,0
27349,1,1,1,0,0,0,0
27351,0,1,1,1,0,0,0
27353,0,0,1,1,0,0,0
27355,0,0,0,1,1,0,0
27357,1,1,1,0,0,0,0
27967,1,1,1,0,0,0,0
27969,1,1,0,1,0,0,0
27971,0,0,0,1,0,0,0
27973,0,1,0,0,0,0,0
27975,1,1,0,1,0,0,0
27977,1,0,1,1,0,0,0
27979,0,0,0,1,0,0,0
27981,0,0,0,1,0,0,0
27983,1,1,0,1,0,0,0
27985,1,1,0,1,0,0,0
27987,0,0,0,1,0,0,0
27989,1,1,1,0,0,0,0
27991,1,1,0,1,0,0,0
27993,1,1,0,1,0,0,0
27995,1,1,1,0,0,0,0
27997,5,0,1,1,0,0,0
27999,2,2,0,2,0,0,0
28001,0,1,1,1,0,0,0
28003,1,1,1,0,0,0,0
28005,1,1,0,1,0,0,0
28007,0,0,0,1,0,0,0
28009,1,0,0,1,1,0,0
28011,1,0,0,1,0,0,0
28013,1,1,1,0,0,0,0
28015,2,2,2,0,0,0,0
28017,1,0,0,1,0,0,0
28019,1,1,1,0,0,0,0
28021,0,0,0,1,0,0,0
28023,1,0,1,1,0,0,0
28025,1,0,1,1,0,0,0
28027,1,0,1,1,0,0,0
28029,1,0,0,1,0,0,0
28031,1,1,1,0,0,0,0
28033,1,0,1,1,0,0,0
28035,1,1,1,0,0,0,0
28037,1,0,0,0,0,0,0
28039,1,0,1,1,0,0,0
28041,0,1,1,1,0,0,0
28043,2,2,0,0,0,0,0
28045,1,1,1,0,0,0,0
28047,1,1,0,1,0,0,0
28049,1,1,0,1,0,0,0
28051,1,1,0,1,0,0,0
28053,1,1,0,1,0,0,0
28055,0,0,0,0,0,0,0
28057,0,1,0,0,0,0,0
28059,1,1,0,0,0,0,0
28061,0,0,0,1,0,0,0
28063,1,1,0,1,0,0,0
28065,0,1,0,0,0,0,0
28067,0,0,0,1,0,0,0
28069,0,0,0,1,0,0,0
28071,0,0,0,1,0,0,0
28073,0,2,0,0,0,0,0
28075,0,1,1,1,0,0,0
28077,0,1,1,1,0,0,0
28079,1,1,0,1,0,0,0
28081,6,6,6,0,0,0,0
28083,0,1,1,1,0,0,0
28085,0,1,1,1,0,0,0
28087,0,1,1,1,0,0,0
28089,1,0,0,1,0,0,0
28091,0,0,0,1,0,0,0
28093,1,0,1,1,0,0,0
28095,1,1,0,1,0,0,0
28097,1,1,0,1,0,0,0
28099,0,0,0,1,0,0,0
28101,0,1,0,1,0,0,0
28103,0,0,0,1,0,0,0
28105,1,1,0,1,0,0,0
28107,1,1,0,1,0,0,0
28109,0,0,0,1,0,0,0
28111,1,1,0,1,0,0,0
28113,0,0,0,1,1,0,0
28115,1,0,1,1,0,0,0
28117,0,0,0,1,0,0,0
28119,1,1,1,0,0,0,0
28121,1,1,0,1,0,0,0
28123,1,0,0,1,0,0,0
28125,1,1,1,0,0,0,0
28127,1,1,0,1,0,0,0
28129,1,1,0,1,0,0,0
28131,2,2,0,2,0,0,0
28133,1,0,0,1,0,0,0
28135,1,1,0,1,0,0,0
28137,2,2,2,0,0,0,0
28139,0,0,0,1,0,0,0
28141,1,0,1,0,0,0,0
28143,0,0,0,1,0,0,0
28145,0,0,0,0,0,0,0
28147,0,0,0,1,0,0,0
28149,0,0,0,1,1,0,0
28151,1,1,0,1,0,0,0
28153,1,1,0,1,0,0,0
28155,0,0,0,1,0,0,0
28157,1,0,0,1,0,0,0
28159,0,0,0,1,0,0,0
28161,0,1,0,0,0,0,0
28163,1,0,1,1,0,0,0
28165,1,1,1,0,0,0,0
28167,0,1,1,1,0,0,0
28169,0,2,2,2,0,0,0
28171,0,1,1,1,0,0,0
28173,0,1,0,0,0,0,0
28175,0,1,0,0,0,0,0
28177,0,0,1,0,0,0,0
28179,0,0,0,0,0,0,0
28181,0,0,0,1,0,0,0
28183,0,0,0,1,0,0,0
28185,0,1,0,0,0,0,0
28187,0,0,0,1,0,0,0
28189,0,0,0,0,1,1,1
28191,1,1,0,1,0,0,0
28193,1,1,1,0,0,0,0
28195,1,1,1,0,0,0,0
28197,1,1,0,1,0,0,0
28199,0,1,1,1,0,0,0
28201,0,2,2,0,0,0,0
28203,1,1,1,0,0,0,0
28205,1,1,0,1,0,0,0
33245,0,1,1,1,0,0,0
33247,0,1,0,0,0,0,0
33249,1,1,0,1,0,0,0
33251,1,1,0,1,0,0,0
33253,1,1,0,0,0,0,0
33255,1,1,0,0,0,0,0
33257,1,0,1,1,0,0,0
33259,1,1,1,0,0,0,0
33261,1,1,0,0,1,0,0
33263,1,1,0,0,0,0,0
33265,0,0,0,1,0,0,0
33267,1,0,1,1,0,0,0
33269,1,1,0,1,0,0,0
33271,0,0,0,1,0,0,0
33273,1,1,0,1,0,0,0
33275,1,0,0,0,0,0,0
33277,1,0,0,1,0,0,0
33279,0,1,0,0,0,0,0
33281,1,1,0,1,0,0,0
33283,1,1,1,0,0,0,0
33285,1,1,1,0,0,0,0
33287,1,0,1,1,0,0,0
33289,0,0,0,1,0,0,0
33291,0,0,0,1,0,0,0
33293,1,1,0,1,0,0,0
33295,1,1,1,0,0,0,0
33297,1,1,1,0,0,0,0
33299,1,1,1,0,0,0,0
33301,1,1,1,0,0,0,0
33303,1,1,0,1,0,0,0
33305,2,0,2,2,0,0,0
33307,1,0,0,1,0,0,0
33309,0,1,1,1,0,0,0
33311,1,1,0,1,0,0,0
33313,1,0,0,1,0,0,0
33315,1,1,0,1,0,0,0
33317,0,0,0,1,0,0,0
33319,1,0,0,1,0,0,0
33321,1,1,1,0,0,0,0
33323,0,1,1,1,0,0,0
33325,0,0,1,1,0,0,0
33327,1,1,1,0,0,0,0
33329,1,0,1,1,0,0,0
33331,0,0,1,1,0,0,0
33333,1,0,1,1,0,0,0
33335,1,1,0,1,0,0,0
33337,1,1,1,0,0,0,0
33339,0,0,0,1,0,0,0
33341,1,1,0,1,0,0,0
33343,0,1,0,0,0,0,0
33345,1,1,0,1,0,0,0
33347,0,0,0,1,0,0,0
33349,0,4,0,4,4,0,0
33351,0,1,1,1,0,0,0
33353,0,0,0,1,0,0,0
33355,1,0,0,1,0,0,0
33357,1,0,1,0,0,0,0
33359,0,2,2,2,0,0,0
33361,1,1,1,0,0,0,0
33363,0,1,1,1,0,0,0
33365,1,1,1,0,0,0,0
33367,1,1,0,1,0,0,0
33369,0,0,0,1,0,0,0
33371,1,1,0,1,0,0,0
33373,1,1,0,1,0,0,0
33375,1,0,0,1,0,0,0
33377,0,0,0,1,0,0,0
33379,1,1,0,1,0,0,0
33381,1,1,0,1,0,0,0
33383,1,1,1,0,0,0,0
33385,1,0,1,1,0,0,0
33387,1,0,1,1,0,0,0
33389,0,1,1,1,0,0,0
33391,0,1,1,1,0,0,0
33393,1,1,0,1,0,0,0
33395,1,1,1,0,0,0,0
33397,1,1,0,1,0,0,0
33399,0,6,0,0,0,0,0
33401,1,1,0,1,0,0,0
33403,1,1,0,1,0,0,0
33405,1,1,0,1,0,0,0
33407,0,1,1,1,0,0,0
33409,5,0,1,1,0,0,0
33411,5,1,1,0,0,0,0
33413,4,4,0,4,0,0,0
33415,5,0,1,5,0,0,0
33417,1,1,0,1,0,0,0
33419,1,1,0,0,0,0,0
33421,1,1,1,0,0,0,0
33423,1,1,1,0,0,0,0
33425,0,1,0,0,0,0,0
33427,1,0,1,1,0,0,0
33429,1,1,0,1,0,0,0
33431,1,1,1,0,0,0,0
33433,1,0,1,1,0,0,0
33435,1,1,0,1,0,0,0
33437,1,1,0,1,0,0,0
33439,1,1,0,1,0,0,0
33441,1,1,0,1,0,0,0
33443,1,1,1,0,0,0,0
33445,1,1,0,1,0,0,0
33447,1,1,0,1,0,0,0
33449,1,1,0,1,0,0,0
33451,1,1,0,1,0,0,0
33453,0,1,1,1,0,0,0
33455,1,1,1,0,0,0,0
33457,1,1,0,1,0,0,0
33459,1,0,1,1,0,0,0
33461,1,1,1,0,0,0,0
33463,1,0,1,1,0,0,0
33465,1,0,1,1,0,0,0
33467,1,1,1,0,0,0,0
33469,0,1,1,1,0,0,0
33471,1,0,1,1,0,0,0
33473,1,1,0,1,0,0,0
33475,1,1,1,0,0,0,0
33477,1,0,1,1,0,0,0
33479,1,1,1,0,0,0,0
33481,1,1,1,0,0,0,0
33483,1,0,0,1,0,1,0
33485,1,0,0,1,1,0,0
33487,1,0,0,1,0,0,0
33489,1,0,0,1,0,0,0
33491,1,0,0,1,0,0,0
33493,1,0,0,1,0,0,0
33495,0,0,0,1,0,0,0
33497,0,0,0,1,0,0,0
33499,0,0,0,1,0,0,0
33501,0,0,0,1,0,0,0
33503,0,0,0,1,0,0,0
33505,0,0,0,4,0,0,0
33507,0,1,0,0,1,0,0
33509,1,1,1,0,0,0,0
33511,1,1,0,1,0,0,0
33513,1,1,0,1,0,0,0
33515,1,0,1,1,0,0,0
33517,0,0,0,1,0,0,0
33903,1,1,0,1,0,0,0
33905,2,2,0,2,0,0,0
33971,1,1,1,0,0,0,0
33973,1,0,1,1,0,0,0
33975,0,0,0,1,0,0,0
34363,1,0,1,1,0,0,0
34365,1,1,1,0,0,0,0
34367,2,2,2,0,0,0,0
34369,0,1,1,1,0,0,0
34371,1,1,1,0,0,0,0
34373,0,0,0,1,0,0,0
34375,1,1,1,0,0,0,0
34377,1,1,1,0,0,0,0
34379,1,1,1,0,0,0,0
34381,1,1,1,0,0,0,0
34383,1,1,1,0,0,0,0
34385,1,1,1,0,0,0,0
34387,1,1,1,0,0,0,0
34389,1,1,1,0,0,0,0
34391,1,0,0,1,0,0,0
34393,1,0,0,1,0,0,0
34395,1,1,0,1,0,0,0
34397,1,1,0,1,0,0,0
34399,1,1,1,0,0,0,0
34401,0,1,1,1,0,0,0
34439,0,0,0,2,0,0,0
34441,0,0,0,1,0,0,0
34673,0,1,1,1,0,0,0
34675,0,1,1,1,0,0,0
34693,1,1,0,1,0,0,0
34695,1,1,1,0,0,0,0
34797,1,1,1,0,0,0,0
34859,1,1,0,1,0,0,0
34861,1,1,0,1,0,0,0
34863,1,1,0,1,0,0,0
34865,0,1,1,1,0,0,0
34867,0,1,1,0,0,0,0
34869,0,1,0,1,0,0,0
35243,1,1,0,1,0,0,0
35245,1,1,0,1,0,0,0
35247,1,1,1,0,0,0,0
35249,1,1,1,0,0,0,0
35251,4,4,0,4,0,0,0
35253,1,0,0,1,0,0,0
35255,0,0,1,1,0,0,0
35257,1,1,0,1,0,0,0
35259,0,0,1,0,0,0,0
35261,1,0,0,1,0,0,0
35263,0,0,0,1,0,0,0
35265,1,1,0,1,0,0,0
35267,1,1,0,1,0,0,0
35269,1,1,1,0,0,0,0
35271,0,0,0,1,0,0,0
35401,0,0,0,1,0,0,0
35403,1,1,1,0,0,0,0
35405,0,1,1,1,0,0,0
35407,0,1,0,1,0,0,0
35409,0,0,0,0,0,0,0
35411,0,1,0,1,0,0,0
35413,1,1,0,1,0,0,0
35415,1,1,0,1,0,0,0
35417,1,1,1,0,0,0,0
35419,0,1,1,0,0,0,0
35421,1,0,0,1,0,0,0
35423,1,1,0,1,0,0,0
35425,0,0,0,1,0,0,0
35427,0,0,1,0,0,0,0
35429,1,1,0,1,0,0,0
35431,1,1,0,1,0,0,0
35433,1,1,0,1,0,0,0
35435,0,0,0,1,0,0,0
35437,1,0,1,1,0,0,0
35439,1,1,0,1,0,0,0
35441,0,0,0,0,0,0,0
35443,1,1,1,0,0,0,0
35445,1,0,1,1,0,0,0
35447,1,1,1,0,0,0,0
35449,0,0,0,1,0,0,0
35451,1,1,1,0,0,0,0
35453,0,0,0,1,0,0,0
35455,1,0,1,1,0,0,0
35457,1,1,0,1,0,0,0
35459,0,1,1,1,0,0,0
35461,1,1,1,0,0,0,0
35463,1,1,1,0,0,0,0
35465,1,1,0,1,0,0,0
35467,1,1,1,0,0,0,0
35469,1,1,1,0,0,0,0
35471,0,4,4,4,0,0,0
35473,1,1,1,0,0,0,0
35475,1,0,0,1,0,0,0
35477,0,0,0,4,0,0,0
35479,0,0,0,0,0,0,0
35481,0,0,0,1,0,0,0
35483,0,0,0,1,0,0,0
35485,0,0,0,1,0,0,0
35487,1,1,0,1,0,0,0
35489,1,1,0,0,0,0,0
35491,1,1,0,1,0,0,0
35493,1,1,1,0,0,0,0
35495,1,1,1,0,0,0,0
35497,1,1,0,1,0,0,0
35499,0,0,0,1,0,0,0
35501,1,1,1,0,0,0,0
35503,1,1,1,0,0,0,0
35505,1,0,0,1,0,0,0
35507,1,1,0,1,0,0,0
35509,1,1,0,1,0,0,0
35511,1,1,0,1,0,0,0
35513,0,1,1,1,0,0,0
35515,1,1,1,0,0,0,0
35517,1,1,1,0,0,0,0
35519,1,1,1,0,0,0,0
